[2023-11-20 13:48:43,606][numexpr.utils][INFO] - Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[2023-11-20 13:48:43,607][numexpr.utils][INFO] - NumExpr defaulting to 8 threads.
[2023-11-20 16:03:20,151][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:03:20,688][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:03:20,689][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:03:21,535][PML][INFO] - TRAINING EPOCH 351
[2023-11-20 16:03:39,092][PML][INFO] - Evaluating epoch 351
[2023-11-20 16:03:39,093][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:03:42,590][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:03:42,592][PML][INFO] - running k-nn with k=51
[2023-11-20 16:03:42,592][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:03:43,162][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:03:43,162][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:03:44,007][PML][INFO] - TRAINING EPOCH 352
[2023-11-20 16:04:01,754][PML][INFO] - Evaluating epoch 352
[2023-11-20 16:04:01,755][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:04:05,141][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:04:05,143][PML][INFO] - running k-nn with k=51
[2023-11-20 16:04:05,143][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:04:05,640][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:04:05,641][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:04:06,440][PML][INFO] - TRAINING EPOCH 353
[2023-11-20 16:04:24,012][PML][INFO] - Evaluating epoch 353
[2023-11-20 16:04:24,013][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:04:27,371][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:04:27,372][PML][INFO] - running k-nn with k=51
[2023-11-20 16:04:27,372][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:04:27,913][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:04:27,913][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:04:28,747][PML][INFO] - TRAINING EPOCH 354
[2023-11-20 16:04:46,825][PML][INFO] - Evaluating epoch 354
[2023-11-20 16:04:46,826][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:04:50,240][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:04:50,242][PML][INFO] - running k-nn with k=51
[2023-11-20 16:04:50,242][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:04:50,737][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:04:50,737][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:04:51,597][PML][INFO] - TRAINING EPOCH 355
[2023-11-20 16:05:09,073][PML][INFO] - Evaluating epoch 355
[2023-11-20 16:05:09,073][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:05:12,512][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:05:12,514][PML][INFO] - running k-nn with k=51
[2023-11-20 16:05:12,514][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:05:13,046][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:05:13,046][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:05:13,919][PML][INFO] - TRAINING EPOCH 356
[2023-11-20 16:05:31,608][PML][INFO] - Evaluating epoch 356
[2023-11-20 16:05:31,609][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:05:35,198][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:05:35,201][PML][INFO] - running k-nn with k=51
[2023-11-20 16:05:35,201][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:05:35,776][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:05:35,776][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:05:36,665][PML][INFO] - TRAINING EPOCH 357
[2023-11-20 16:05:55,663][PML][INFO] - Evaluating epoch 357
[2023-11-20 16:05:55,664][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:05:59,930][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:05:59,932][PML][INFO] - running k-nn with k=51
[2023-11-20 16:05:59,932][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:06:00,528][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:06:00,528][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:06:01,762][PML][INFO] - TRAINING EPOCH 358
[2023-11-20 16:06:21,270][PML][INFO] - Evaluating epoch 358
[2023-11-20 16:06:21,271][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:06:25,387][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:06:25,388][PML][INFO] - running k-nn with k=51
[2023-11-20 16:06:25,388][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:06:25,928][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:06:25,928][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:06:26,868][PML][INFO] - TRAINING EPOCH 359
[2023-11-20 16:06:46,140][PML][INFO] - Evaluating epoch 359
[2023-11-20 16:06:46,141][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:06:49,781][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:06:49,782][PML][INFO] - running k-nn with k=51
[2023-11-20 16:06:49,782][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:06:50,305][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:06:50,306][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:06:51,395][PML][INFO] - TRAINING EPOCH 360
[2023-11-20 16:07:11,249][PML][INFO] - Evaluating epoch 360
[2023-11-20 16:07:11,250][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:07:15,763][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:07:15,764][PML][INFO] - running k-nn with k=51
[2023-11-20 16:07:15,764][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:07:16,455][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:07:16,455][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:07:17,393][PML][INFO] - TRAINING EPOCH 361
[2023-11-20 16:07:37,416][PML][INFO] - Evaluating epoch 361
[2023-11-20 16:07:37,417][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:07:41,015][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:07:41,016][PML][INFO] - running k-nn with k=51
[2023-11-20 16:07:41,017][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:07:41,580][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:07:41,580][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:07:42,478][PML][INFO] - TRAINING EPOCH 362
[2023-11-20 16:08:01,426][PML][INFO] - Evaluating epoch 362
[2023-11-20 16:08:01,427][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:08:05,797][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:08:05,799][PML][INFO] - running k-nn with k=51
[2023-11-20 16:08:05,799][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:08:06,438][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:08:06,438][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:08:07,409][PML][INFO] - TRAINING EPOCH 363
[2023-11-20 16:08:26,243][PML][INFO] - Evaluating epoch 363
[2023-11-20 16:08:26,244][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:08:29,995][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:08:29,997][PML][INFO] - running k-nn with k=51
[2023-11-20 16:08:29,997][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:08:30,541][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:08:30,541][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:08:31,434][PML][INFO] - TRAINING EPOCH 364
[2023-11-20 16:08:51,661][PML][INFO] - Evaluating epoch 364
[2023-11-20 16:08:51,662][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:08:55,317][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:08:55,318][PML][INFO] - running k-nn with k=51
[2023-11-20 16:08:55,318][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:08:56,009][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:08:56,009][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:08:57,223][PML][INFO] - TRAINING EPOCH 365
[2023-11-20 16:09:17,510][PML][INFO] - Evaluating epoch 365
[2023-11-20 16:09:17,511][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:09:21,254][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:09:21,256][PML][INFO] - running k-nn with k=51
[2023-11-20 16:09:21,256][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:09:21,997][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:09:21,997][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:09:23,192][PML][INFO] - TRAINING EPOCH 366
[2023-11-20 16:09:42,645][PML][INFO] - Evaluating epoch 366
[2023-11-20 16:09:42,646][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:09:47,083][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:09:47,085][PML][INFO] - running k-nn with k=51
[2023-11-20 16:09:47,085][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:09:47,621][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:09:47,622][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:09:48,662][PML][INFO] - TRAINING EPOCH 367
[2023-11-20 16:10:08,202][PML][INFO] - Evaluating epoch 367
[2023-11-20 16:10:08,202][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:10:12,883][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:10:12,885][PML][INFO] - running k-nn with k=51
[2023-11-20 16:10:12,885][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:10:13,604][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:10:13,604][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:10:14,636][PML][INFO] - TRAINING EPOCH 368
[2023-11-20 16:10:33,073][PML][INFO] - Evaluating epoch 368
[2023-11-20 16:10:33,074][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:10:37,664][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:10:37,665][PML][INFO] - running k-nn with k=51
[2023-11-20 16:10:37,665][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:10:38,297][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:10:38,297][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:10:39,262][PML][INFO] - TRAINING EPOCH 369
[2023-11-20 16:10:58,151][PML][INFO] - Evaluating epoch 369
[2023-11-20 16:10:58,152][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:11:02,579][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:11:02,581][PML][INFO] - running k-nn with k=51
[2023-11-20 16:11:02,581][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:11:03,138][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:11:03,138][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:11:04,101][PML][INFO] - TRAINING EPOCH 370
[2023-11-20 16:11:24,820][PML][INFO] - Evaluating epoch 370
[2023-11-20 16:11:24,821][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:11:29,040][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:11:29,041][PML][INFO] - running k-nn with k=51
[2023-11-20 16:11:29,041][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:11:29,613][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:11:29,613][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:11:30,545][PML][INFO] - TRAINING EPOCH 371
[2023-11-20 16:11:50,754][PML][INFO] - Evaluating epoch 371
[2023-11-20 16:11:50,755][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:11:55,154][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:11:55,155][PML][INFO] - running k-nn with k=51
[2023-11-20 16:11:55,155][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:11:55,774][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:11:55,774][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:11:56,801][PML][INFO] - TRAINING EPOCH 372
[2023-11-20 16:12:16,162][PML][INFO] - Evaluating epoch 372
[2023-11-20 16:12:16,163][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:12:20,798][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:12:20,800][PML][INFO] - running k-nn with k=51
[2023-11-20 16:12:20,800][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:12:21,422][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:12:21,422][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:12:22,482][PML][INFO] - TRAINING EPOCH 373
[2023-11-20 16:12:41,321][PML][INFO] - Evaluating epoch 373
[2023-11-20 16:12:41,322][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:12:45,799][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:12:45,801][PML][INFO] - running k-nn with k=51
[2023-11-20 16:12:45,801][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:12:46,450][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:12:46,450][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:12:47,481][PML][INFO] - TRAINING EPOCH 374
[2023-11-20 16:13:06,340][PML][INFO] - Evaluating epoch 374
[2023-11-20 16:13:06,341][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:13:10,802][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:13:10,803][PML][INFO] - running k-nn with k=51
[2023-11-20 16:13:10,804][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:13:11,513][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:13:11,513][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:13:12,712][PML][INFO] - TRAINING EPOCH 375
[2023-11-20 16:13:32,771][PML][INFO] - Evaluating epoch 375
[2023-11-20 16:13:32,772][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:13:36,862][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:13:36,864][PML][INFO] - running k-nn with k=51
[2023-11-20 16:13:36,864][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:13:37,464][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:13:37,465][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:13:38,615][PML][INFO] - TRAINING EPOCH 376
[2023-11-20 16:13:58,186][PML][INFO] - Evaluating epoch 376
[2023-11-20 16:13:58,187][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:14:02,739][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:14:02,741][PML][INFO] - running k-nn with k=51
[2023-11-20 16:14:02,741][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:14:03,492][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:14:03,492][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:14:04,562][PML][INFO] - TRAINING EPOCH 377
[2023-11-20 16:14:24,368][PML][INFO] - Evaluating epoch 377
[2023-11-20 16:14:24,368][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:14:28,759][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:14:28,760][PML][INFO] - running k-nn with k=51
[2023-11-20 16:14:28,760][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:14:29,433][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:14:29,433][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:14:30,680][PML][INFO] - TRAINING EPOCH 378
[2023-11-20 16:14:50,457][PML][INFO] - Evaluating epoch 378
[2023-11-20 16:14:50,458][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:14:54,384][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:14:54,386][PML][INFO] - running k-nn with k=51
[2023-11-20 16:14:54,386][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:14:55,025][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:14:55,025][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:14:56,071][PML][INFO] - TRAINING EPOCH 379
[2023-11-20 16:15:14,849][PML][INFO] - Evaluating epoch 379
[2023-11-20 16:15:14,850][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:15:19,480][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:15:19,482][PML][INFO] - running k-nn with k=51
[2023-11-20 16:15:19,482][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:15:20,205][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:15:20,205][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:15:21,185][PML][INFO] - TRAINING EPOCH 380
[2023-11-20 16:15:41,736][PML][INFO] - Evaluating epoch 380
[2023-11-20 16:15:41,737][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:15:46,083][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:15:46,085][PML][INFO] - running k-nn with k=51
[2023-11-20 16:15:46,086][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:15:46,703][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:15:46,703][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:15:47,979][PML][INFO] - TRAINING EPOCH 381
[2023-11-20 16:16:05,376][PML][INFO] - Evaluating epoch 381
[2023-11-20 16:16:05,377][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:16:08,912][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:16:08,914][PML][INFO] - running k-nn with k=51
[2023-11-20 16:16:08,914][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:16:09,459][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:16:09,459][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:16:10,301][PML][INFO] - TRAINING EPOCH 382
[2023-11-20 16:16:27,842][PML][INFO] - Evaluating epoch 382
[2023-11-20 16:16:27,843][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:16:31,500][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 16:16:31,502][PML][INFO] - running k-nn with k=51
[2023-11-20 16:16:31,502][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:16:32,096][PML][INFO] - running k-means clustering with k=48
[2023-11-20 16:16:32,097][PML][INFO] - embedding dimensionality is 128
[2023-11-20 16:16:33,044][PML][INFO] - TRAINING EPOCH 383
[2023-11-20 16:16:50,900][PML][INFO] - Evaluating epoch 383
[2023-11-20 16:16:50,901][PML][INFO] - Getting embeddings for the val split
[2023-11-20 16:16:54,442][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
